Date,sp500_ret,sp500_vol,trend,vix_ret,vix_level,hmm_state,regime_label
2001-01-19,0.6849365750007134,0.4521552653239045,-0.5398411757915652,-0.3887826188556409,0.8432292409318711,0,Bull / Expansion
2001-01-26,0.327203148138242,0.2842570829155099,-0.8589316554052814,-0.2048644864250284,0.8308284198057914,0,Bull / Expansion
2001-02-02,-0.2097799430986033,0.0259424812364623,-0.3427659710303493,-0.1949651905732152,0.7566489891091641,0,Bull / Expansion
2001-02-09,-1.101329589681258,0.116762816739483,-0.7005231673368366,0.0278838159800414,0.7253087567115,0,Bull / Expansion
2001-02-16,-0.4553450345369014,0.0829017019973758,-0.5821665363004946,0.0309903351123201,0.6815677031877561,0,Bull / Expansion
2001-02-23,-1.816700857763036,0.2882057840931458,-0.892873547761034,1.467652914035878,0.6785238611699802,0,Bull / Expansion
2001-03-02,-0.4272105865935811,-0.0661829053641376,-1.5491775075897385,0.0591240046070115,0.7351166849346314,0,Bull / Expansion
2001-03-09,-0.0705432829128137,-0.3052597302447309,-0.9935441648908052,-0.480914488854898,0.7246323760441327,0,Bull / Expansion
2001-03-16,-2.8641740810015146,0.3313584007681348,-1.8421867360824908,1.097685720491845,0.7512377717507287,0,Bull / Expansion
2001-03-23,-0.4241485867798588,0.2600031141784285,-2.1073464362129357,0.1287570536997714,0.7918222674804275,0,Bull / Expansion
2001-03-30,0.6766160406423646,0.3722470445245623,-1.6547629897888685,-0.4315059009612299,0.7914840556443067,0,Bull / Expansion
2001-04-06,-1.1750403563918117,0.311627405729625,-2.2217599465318303,0.7182370107692071,0.8718639076551922,0,Bull / Expansion
2001-04-13,1.8849305674049297,0.6608222405877255,-1.8340610995515767,-1.36570257861336,0.9043315128399256,0,Bull / Expansion
2001-04-20,1.9411150759915412,1.007077009686269,-1.3126319944751643,-0.2012312617952291,0.9360099570737108,0,Bull / Expansion
2001-04-27,0.2813300847385555,1.0295931213519025,-1.1539622071777882,-0.3875827241198618,0.959346036205117,0,Bull / Expansion
2001-05-04,0.3904991016622446,1.0059486638165949,-0.6719762412587944,-0.0303403229662317,0.9805401500459664,0,Bull / Expansion
2001-05-11,-0.7209982905334033,1.0200035820516953,-0.7578045551489697,-0.1082187812783181,0.9965484780809192,0,Bull / Expansion
2001-05-18,1.4326973499034583,0.9628825757686612,0.2920239827156126,-0.7287390567695465,0.9291331335896478,0,Bull / Expansion
2001-05-25,-0.4892360373523118,0.9672691634927584,0.271984552606124,-0.2110266122933774,0.8521353354326587,0,Bull / Expansion
2001-06-01,-0.5952573800788448,0.9937947413975362,0.1024578285114676,0.334294555863237,0.806703244230748,0,Bull / Expansion
2001-06-08,0.0920495886146363,0.3122641163938253,1.0575663668714197,-0.5675423004526842,0.69408128309498,0,Bull / Expansion
2001-06-15,-1.6995631101440405,0.5807052787121513,0.6455003538245823,0.9607967414689504,0.6079519588846637,0,Bull / Expansion
2001-06-22,0.3194312394747174,0.561596429832725,0.5300996631143566,-0.9210815997731956,0.510774660892751,0,Bull / Expansion
2001-06-29,-0.0776703312915752,0.418535969873733,0.8846423492736897,-0.3455873929775937,0.3683907247539043,0,Bull / Expansion
2001-07-06,-1.1794390336535123,0.2870485972571571,-0.105406408113341,0.8972134030971546,0.3177728262436599,2,Sideways / Low Vol
2001-07-13,0.7993522109041117,-0.0287138379236873,-0.4742917101408843,-0.1600073099371255,0.2699733166962151,2,Sideways / Low Vol
2001-07-20,-0.2068809301171187,-0.0469989071160977,-0.63202487275729,0.3928343907260325,0.2510338839221932,2,Sideways / Low Vol
2001-07-27,-0.2142434201767947,-0.0824659249688024,-0.8274074996045994,-0.1063839935757661,0.2295015582452236,2,Sideways / Low Vol
2001-08-03,0.2400137123901758,-0.0968177406827826,-0.5169199073115948,-0.7113279165288962,0.1883533761219903,2,Sideways / Low Vol
2001-08-10,-0.8608051172697923,-0.3766152143513487,-1.257913835362789,0.2331369815790998,0.1806874131894162,2,Sideways / Low Vol
2001-08-17,-1.0167822482084783,-0.3213074989321276,-1.4283555700484425,1.0529948484675078,0.2172134528954137,2,Sideways / Low Vol
2001-08-24,0.7471783389279283,-0.1960700354988982,-0.9946360817022736,-1.3440415360181004,0.1960193175521275,2,Sideways / Low Vol
2001-08-31,-1.840546008691173,0.0289089964987617,-1.61902677823685,1.6618422807894175,0.2523866667593647,2,Sideways / Low Vol
2001-09-07,-1.7910789464277574,0.0532962308756432,-1.6485940797668726,1.5447246002040906,0.3446036535027956,2,Sideways / Low Vol
2001-09-14,0.2058794428413941,0.0375652255869783,-1.6852808472889935,0.1936157047292375,0.477856063588315,2,Sideways / Low Vol
2001-09-21,-5.041304462635129,1.4222553954208346,-3.2889515670883105,2.072221759621722,0.7439099561469635,0,Bull / Expansion
2001-09-28,2.98994267114598,2.0982012264496497,-1.9418910902831723,-2.0479675005871263,0.860026708415335,0,Bull / Expansion
2001-10-05,1.122210905100934,2.1417241723977507,-1.837580615172482,0.3185233952830146,0.9981267139730672,0,Bull / Expansion
2001-10-12,0.7137879860076307,2.1999331624906944,-1.5401272283292842,0.3897524797422637,1.1438926824633733,0,Bull / Expansion
2001-10-19,-0.725624780933998,2.202414179064326,-1.705346358748044,-0.234505570473216,1.2804144091240823,0,Bull / Expansion
2001-10-26,1.1126161012294624,2.287349000412356,-1.4234224973232048,-1.2892620807714037,1.3765771146125074,0,Bull / Expansion
2001-11-02,-0.6892472358632753,2.28095572199515,-1.3679948924912655,0.5505173482038818,1.4911155664814189,0,Bull / Expansion
2001-11-09,1.1698773837345238,2.346271982890396,-0.6615201739436762,-0.7945526231692746,1.5317000622111172,0,Bull / Expansion
2001-11-16,0.6123003621604535,2.336113960144278,-0.7050970888339009,-0.6370591003065108,1.5921258674420558,0,Bull / Expansion
2001-11-23,0.3682455141261027,2.207735910483844,0.0085280893224545,-0.5311757161047878,1.573299171946741,0,Bull / Expansion
2001-11-30,-0.4309646278400718,2.05974229847292,0.4479592501579274,0.1794696324630041,1.492693866880879,0,Bull / Expansion
2001-12-07,0.6195349468858671,2.070619694337768,0.5816047208687973,-0.1025183138029065,1.3985603894043046,0,Bull / Expansion
2001-12-14,-1.296637015840593,0.5324285752346607,1.7914468206096532,0.3374875962008815,1.1952997204221287,0,Bull / Expansion
2001-12-21,0.7333163427829525,-0.0812827464895093,1.062366982619163,-0.6379078748171821,1.0889908963768888,0,Bull / Expansion
2001-12-28,0.5212410802694609,-0.1570129523918171,0.8682032537739249,-0.3525538325891076,0.953821995558226,0,Bull / Expansion
2002-01-04,0.3534031772796946,-0.1835235752580271,0.7517686918532559,-0.3191791468296245,0.7867491759483636,0,Bull / Expansion
2002-01-11,-0.9862861033424034,-0.1223887381742463,0.6675531917842809,0.709534138714209,0.6569915354930106,0,Bull / Expansion
2002-01-18,-0.6879512367425259,-0.16818517719138,0.0858187120612381,-0.0229529681634669,0.5904780677289575,2,Sideways / Low Vol
2002-01-25,0.1587095664480295,-0.2320739267238257,0.3597799790559945,-0.4889907185052055,0.4811254231683792,2,Sideways / Low Vol
2002-02-01,-0.4436554629411711,-0.3664276515244534,-0.1615266509610429,0.0390923168414718,0.409877097210821,2,Sideways / Low Vol
2002-02-08,-0.9945863860977694,-0.3316493089355311,-0.6806860329837727,0.6851043985823644,0.3894721228184832,2,Sideways / Low Vol
2002-02-15,0.2475499998110314,-0.3466275050383463,-0.7196808213175792,-0.2739359931115894,0.3795514788190818,2,Sideways / Low Vol
2002-02-22,-0.5752115305101626,-0.3350939953254589,-0.7662846861699534,0.1554680103831289,0.3685034835350486,2,Sideways / Low Vol
2002-03-01,1.4843114317532136,-0.0898409157265299,-0.4868892490253227,-0.957816265560275,0.3287081272538613,2,Sideways / Low Vol
2002-03-08,1.102504148138297,-0.1283700702411714,0.2882348506828033,-0.2468082106019641,0.2682823435253602,2,Sideways / Low Vol
2002-03-15,0.0187380555637531,-0.1815262207431682,0.0573660465174181,-0.3170880144232209,0.2222865874323515,2,Sideways / Low Vol
2002-03-22,-0.6567831263589345,-0.1720271377766474,-0.3232347144160677,-0.252077545559422,0.1813639013689698,2,Sideways / Low Vol
2002-03-29,-0.0918149063198145,-0.1956535866299119,-0.4670775492626476,-0.146755104322844,0.1469798054510924,2,Sideways / Low Vol
2002-04-05,-0.9258509644608154,-0.2074496185025356,-0.4475519234596889,0.6728829435583609,0.1078608513397098,2,Sideways / Low Vol
2002-04-12,-0.470743073940891,-0.2316941566179386,-0.3773754435723409,0.1086078972454133,0.072913090530735,2,Sideways / Low Vol
2002-04-19,0.4675289845512184,-0.2029950843639506,-0.2776008337979709,-0.4182078139886493,0.0423619760791448,2,Sideways / Low Vol
2002-04-26,-1.8439246036729031,0.0985349146654899,-0.730005374787417,1.3500634712270023,0.0538608989755688,2,Sideways / Low Vol
2002-05-03,-0.1545155652751393,0.0279689381279496,-0.458591942156682,-0.6502812504932344,0.0192513500027152,2,Sideways / Low Vol
2002-05-10,-0.7476349944274896,0.0464251463672162,-0.7801202808321954,0.740335878864499,0.0197022776151054,2,Sideways / Low Vol
2002-05-17,1.889107257699838,0.3865871266277161,0.0160616657678855,-1.6674543329582758,-0.0384688250465683,2,Sideways / Low Vol
2002-05-24,-0.8879603348381622,0.2239864123999161,-0.7503813618247691,0.4663241193522955,-0.0504186970578204,2,Sideways / Low Vol
2002-05-31,-0.6739656839338843,0.0617434015330406,-1.3243303231938932,0.3953676935622217,-0.0424145437915624,2,Sideways / Low Vol
2002-06-07,-1.578057085313962,0.1765793590816096,-1.8402292684391344,1.1534084342622355,0.0149674194216003,2,Sideways / Low Vol
2002-06-14,-0.8524191619923841,0.1865575449239853,-1.903436139409308,0.703618238411987,0.1072971219413005,2,Sideways / Low Vol
2002-06-21,-0.781473790678047,0.1761053491904148,-2.126253883471236,0.3401202828156875,0.218115329622632,2,Sideways / Low Vol
2002-06-28,-0.0177429151061672,0.1823814220171493,-1.8328587115813344,-0.4901571221710211,0.2887999906890928,2,Sideways / Low Vol
2002-07-05,-0.077934542059277,0.1955340162587076,-1.7059485638151877,0.4631844317959586,0.3754929797905066,2,Sideways / Low Vol
2002-07-12,-2.915757470409124,0.564525936826242,-2.799034250822685,1.3804922677478375,0.5405365713885179,0,Bull / Expansion
2002-07-19,-3.420433197218815,0.9803766088571774,-3.3083789374136874,1.044915094435664,0.7212502791853616,0,Bull / Expansion
2002-07-26,0.1969482202886825,1.0199066718779806,-3.194826615251304,-0.50901814032362,0.89395981221351,0,Bull / Expansion
2002-08-02,0.4923996195608104,1.1217955899905032,-2.7941912844896444,1.0692852640236974,1.106802934861404,0,Bull / Expansion
2002-08-09,1.98418060140167,1.1532682162682355,-2.7634746092687057,-1.1009649691932524,1.3055542202074883,0,Bull / Expansion
2002-08-16,0.8421964662825522,1.2827319013649028,-2.2044886467259928,-1.4414903862161053,1.417274304616038,0,Bull / Expansion
2002-08-23,0.4784086095501731,1.3398737399500034,-1.8321749620730128,0.1263099675233782,1.522568514655353,0,Bull / Expansion
2002-08-30,-1.1274131552095226,1.2921446429351553,-1.686579123088772,0.7612025560665369,1.625495284846696,0,Bull / Expansion
2002-09-06,-1.0372651583959474,1.3031629039026618,-1.746299905132852,0.760047286719887,1.7424011980660168,0,Bull / Expansion
2002-09-13,-0.2322942712811171,1.297898540027949,-1.5688687948080606,-0.0979006828915618,1.8392403057242452,0,Bull / Expansion
2002-09-20,-2.120380984400384,1.438554977917926,-2.248197491653368,0.600384666306813,1.992334025311005,0,Bull / Expansion
2002-09-27,-0.9185370549937484,1.427614429695104,-2.51978270549302,-0.3724910326846727,2.103490444828457,0,Bull / Expansion
2002-10-04,-1.379174860819718,1.1422573626285286,-2.0233374651013087,0.4633765130670147,2.1769934733552803,0,Bull / Expansion
2002-10-11,1.675448754922039,0.7581298548430879,-0.3769395916967978,-0.7064550246447144,2.149148032090219,0,Bull / Expansion
2002-10-18,2.2671721659043085,1.1036111604271102,0.291916620739744,-0.4416142713968737,2.126826566964738,0,Bull / Expansion
2002-10-25,0.5573702105602762,1.107262034294589,0.3129075785091673,-0.785046781523079,1.9995490821336264,0,Bull / Expansion
2002-11-01,0.1035362114811287,0.8489099148574788,-0.2946985146607319,-0.1649298641091257,1.9315700297463827,0,Bull / Expansion
2002-11-08,-0.3262664174386557,0.7864416287101464,-0.672210165240177,0.0286568259863554,1.9383341159517389,0,Bull / Expansion
2002-11-15,0.6320208356580084,0.8021171894626198,-0.6225805143243777,-0.6951955672715555,1.9082339506149768,0,Bull / Expansion
2002-11-22,0.8667427755550632,0.7866926289578153,0.021699340366624,-0.9911032729410164,1.8013614616786395,0,Bull / Expansion
2002-11-29,0.2044278894305466,0.7013766202008295,0.4228704845497926,1.2175565346171808,1.701816702336318,0,Bull / Expansion
2002-12-06,-1.101197168686467,0.7943156010444854,0.1421418695782101,0.3486178054539561,1.6235788156159898,0,Bull / Expansion
2002-12-13,-1.068810832391046,0.5309530254117678,0.4818873500001983,-0.1714886928096789,1.5018253499293317,0,Bull / Expansion
2002-12-20,0.2394621049255426,0.4349478891586657,0.8560183389440004,-0.3769678240593705,1.3861595252733503,0,Bull / Expansion
2002-12-27,-0.9771018708938972,0.3388738879721173,0.9859216847797808,0.7171674702249664,1.2744394408648008,0,Bull / Expansion
2003-01-03,1.4621190084221642,0.2896787275005644,0.916998259105887,-1.2722296135709217,1.1502057980514644,0,Bull / Expansion
2003-01-10,0.7920437381894814,-0.0997819228466002,0.4404078809932384,-0.1018397499239059,1.0463771511329027,0,Bull / Expansion
2003-01-17,-1.1880286208490558,0.0313069971957139,-0.1235025375100381,0.3926937719718634,0.9979012394156532,0,Bull / Expansion
2003-01-24,-1.9016677460121043,0.3254273335370084,-0.7713518327575896,1.4443835547759585,1.0228156189465194,0,Bull / Expansion
2003-01-31,-0.3145742756328689,0.3251762637580181,-0.7675742889319317,-0.0746293521392754,1.0426569284477598,0,Bull / Expansion
2003-02-07,-1.296207933738871,0.343681846137347,-1.3905541332822724,0.619180377433273,1.125629651859156,0,Bull / Expansion
2003-02-14,0.2075491101866479,0.2364327065443815,-1.6035290528383144,-0.2931455395370945,1.2322766662380793,0,Bull / Expansion
2003-02-21,0.5937922030179129,0.2917670508500661,-1.4777316768609268,-0.5316187758456458,1.2632787083020602,0,Bull / Expansion
2003-02-28,-0.3823120057300814,0.2413943370676314,-1.2454713900981589,-0.1444013061233139,1.2717338106831455,0,Bull / Expansion
2003-03-07,-0.6404575890324202,0.1980832090315123,-1.1070773151264486,0.3402247036967917,1.304426868922856,0,Bull / Expansion
2003-03-14,0.1679416030101763,0.1915876609164902,-1.1301844442483886,-0.0206645242257226,1.352564590306422,0,Bull / Expansion
2003-03-21,2.885640737959723,0.8546816498044684,0.1178058499643392,-0.546204092935704,1.3426439463070206,0,Bull / Expansion
2003-03-28,-1.5329954994807315,0.8308654963728185,-0.8498676956017385,-0.2286556107217586,1.3772534952798745,0,Bull / Expansion
2003-04-04,0.6683099402239757,0.8143502593594043,-0.8898441047399228,0.3455709151396641,1.4314788791965545,0,Bull / Expansion
2003-04-11,-0.5348897660864927,0.7529492881291429,-0.6788253975528026,-1.2400812459848451,1.417274304616038,0,Bull / Expansion
2003-04-18,1.1171535694526178,0.5983545366887755,0.2965074379892927,-0.9048132798345956,1.304426868922856,0,Bull / Expansion
2003-04-25,0.1908535156180891,0.5858227818745299,0.4598030654175389,-0.2320843680613545,1.187520977205973,0,Bull / Expansion
2003-05-02,1.3400025768143662,0.4995234913414942,1.3115204755114025,-0.0559323977481202,1.036681960188478,0,Bull / Expansion
2003-05-09,0.099212172166526,0.5026818412964246,1.2765185453170518,-0.327864440073451,0.8909160132006091,0,Bull / Expansion
2003-05-16,0.4243688945132399,0.4976601806225762,1.221780586815077,-0.477350091961881,0.7573253912789684,0,Bull / Expansion
2003-05-23,-0.5237891335537295,0.514920928246354,1.176071591871351,0.292238558673125,0.6394049070585976,0,Bull / Expansion
2003-05-30,1.2519227158081372,0.4912486412197319,1.787469371259305,0.11202217035734,0.508519915318612,0,Bull / Expansion
2003-06-06,0.9581390639193682,0.4997816136052496,2.0427695197770666,0.6211876179180589,0.3988290589219128,0,Bull / Expansion
2003-06-13,-0.0107371372140951,-0.0430238819211114,1.1069961994671844,-0.1971095566757455,0.3085285629116258,2,Sideways / Low Vol
2003-06-20,0.2435353243950968,-0.4742103589432765,1.6809648663115848,-0.5386223215703881,0.211463980695983,2,Sideways / Low Vol
2003-06-27,-0.8456876516467009,-0.2906678943922083,1.1918164835574987,0.0095307396517423,0.0990674941176285,2,Sideways / Low Vol
2003-07-04,0.3459607887635189,-0.389632958904059,1.4764051953668411,0.086579073239806,0.0421364585168563,2,Sideways / Low Vol
2003-07-11,0.4625393584069782,-0.4670329418747242,1.264909824185189,-0.3418352282367051,0.007977837156393,2,Sideways / Low Vol
2003-07-18,-0.2417090197271842,-0.4269898613491876,1.1251557943635744,0.2431866462876515,-0.0110743113938982,2,Sideways / Low Vol
2003-07-25,0.1724491841701243,-0.6011809685204811,0.7479379857900977,-0.5202747602117405,-0.0435418950761948,2,Sideways / Low Vol
2003-08-01,-0.8043913076229178,-0.4651394913157038,0.4559981682083239,1.1071763660509846,-0.0315920230649427,2,Sideways / Low Vol
2003-08-08,-0.1515446823974706,-0.471768611294084,0.269929711914466,-0.4049366741128887,-0.0181765879329379,2,Sideways / Low Vol
2003-08-15,0.4929088735081189,-0.509264843906345,0.5984085606087547,-0.4914925101705827,-0.0283227064897533,2,Sideways / Low Vol
2003-08-22,0.0520408493038346,-0.7162290101119296,0.2107459397116221,0.109765754530532,-0.0386942996039824,2,Sideways / Low Vol
2003-08-29,0.5598088418500756,-0.821085881519594,0.08205182224838,0.0325921844563738,-0.0682308000496474,2,Sideways / Low Vol
2003-09-05,0.4886661355345503,-0.7841419569370053,0.2434010242013802,-0.174775518143729,-0.0963017373745592,2,Sideways / Low Vol
2003-09-12,-0.1552156983138652,-0.7835827709048291,0.1145709527885008,0.198022533617394,-0.101487523180455,2,Sideways / Low Vol
2003-09-19,0.6512052194373064,-0.8962944451895006,0.5981930741038737,-0.4434486108995833,-0.1197505322822352,2,Sideways / Low Vol
2003-09-26,-1.6180631903348448,-0.4342561582312517,-0.036351629417868,1.67892473222697,-0.0877338762123293,2,Sideways / Low Vol
2003-10-03,1.2739288185527409,-0.2591256576483918,0.2257953147682309,-0.9250515713836532,-0.0761221945347607,2,Sideways / Low Vol
2003-10-10,0.2761276644994788,-0.267192392131461,0.3931000568499124,-0.3895319561968628,-0.0835626829099212,2,Sideways / Low Vol
2003-10-17,0.0035575617338248,-0.2668596874958339,0.3385338776043076,-0.3235788861306413,-0.085028224528237,2,Sideways / Low Vol
2003-10-24,-0.4534387755434499,-0.3305973825830621,0.4519210219510911,0.0381919256033849,-0.1192995831674071,2,Sideways / Low Vol
2003-10-31,0.8038650296056395,-0.2904783326572769,0.7605986037406581,-0.6723002347068874,-0.1586439903337668,2,Sideways / Low Vol
2003-11-07,0.0506997593087323,-0.3005720351246689,0.617727918733503,0.3578497831375399,-0.1737504416415014,2,Sideways / Low Vol
2003-11-14,-0.1557553909469522,-0.2900728898185376,0.5505922803369697,0.0063187914226363,-0.1919007134645744,2,Sideways / Low Vol
2003-11-21,-0.6310948859536546,-0.2524611166167931,0.1658303523135297,0.8067695415623531,-0.1879549947195803,2,Sideways / Low Vol
2003-11-28,0.8415966994683325,-0.2019328581937716,0.2798565670840505,-1.0663378533445502,-0.2088109182267456,2,Sideways / Low Vol
2003-12-05,0.0805669669865647,-0.208584379260904,0.3560341713500188,0.3283718412382534,-0.226735736994842,2,Sideways / Low Vol
2003-12-12,0.4340104441462756,-0.2319870320265382,0.2858620167530122,-0.2851750013473724,-0.2394747699570426,1,Bear / Crisis
2003-12-19,0.4984263001704043,-0.6531632642970494,0.9696658860296375,0.0064511622443418,-0.3049736237151702,1,Bear / Crisis
2003-12-26,0.2225950002506132,-0.8582750844450401,0.6299967612447345,0.4326577856804534,-0.3280842282891628,1,Bear / Crisis
2004-01-02,0.417216967612188,-0.848307396075108,0.6755804562334501,0.3076948726859322,-0.3306771426945479,1,Bear / Crisis
2004-01-09,0.4405320776640031,-0.8434823254348072,0.8167599263460117,-0.5931272795925262,-0.3404850709176799,1,Bear / Crisis
2004-01-16,0.5982493476925544,-0.9235434607343336,1.15654352138261,-0.778712912863349,-0.3710361638668326,1,Bear / Crisis
2004-01-23,0.0155089279213025,-0.9738006592457852,0.901838286550144,-0.0737454283590389,-0.3852407384473489,1,Bear / Crisis
2004-01-30,-0.4171091012375848,-0.8920581132873865,0.7506967333515513,0.8080004340334863,-0.3886227923012456,1,Bear / Crisis
2004-02-06,0.3688577293248254,-0.9166947951902727,0.9201908334283196,-0.2711421143556595,-0.3992198599728886,1,Bear / Crisis
2004-02-13,0.062406583051079,-1.1020474818491348,1.144250055069555,-0.1860935499304145,-0.4375496531333227,1,Bear / Crisis
2004-02-20,-0.1057448369842536,-1.1626887276989863,0.8381791716284566,0.2080429727488704,-0.4407062109273683,1,Bear / Crisis
2004-02-27,-0.0162061184621449,-1.1520735478512485,0.8069133370620548,-0.6877586981636489,-0.4693408238945961,1,Bear / Crisis
2004-03-05,0.3740430168674032,-1.1591692557238586,0.7875388213898467,-0.0319861989867448,-0.4910986241289797,1,Bear / Crisis
2004-03-12,-1.3368963534490494,-0.7155864983815671,0.1945754556154992,1.6589271427085026,-0.4699045102881309,1,Bear / Crisis
2004-03-19,-0.4375985769680967,-0.6857663885046317,-0.0187225194507327,0.3234149276017653,-0.4507396244591324,1,Bear / Crisis
2004-03-26,-0.108426975769753,-0.718078203139997,-0.1885496619708638,-0.7045219927509013,-0.4607730057372406,1,Bear / Crisis
2004-04-02,1.1700409239414848,-0.5270111159894809,0.0471429667872337,-0.7239374910907439,-0.4732865533908086,1,Bear / Crisis
2004-04-09,-0.1340407000513129,-0.5817618708716622,-0.1894482236374745,0.2772399988922082,-0.4590819788102923,1,Bear / Crisis
2004-04-16,-0.2134248507910476,-0.5787848323273838,-0.2634130622978607,-0.5969793959974781,-0.4579546382768789,1,Bear / Crisis
2004-04-23,0.1677464386176684,-0.5937542184447641,-0.0744556009379079,-0.4526574261043857,-0.4874911172201065,1,Bear / Crisis
